,movieId,title,details
8916,135567,Independence Day: Resurgence ,"Action|Adventure|Sci-Fi,2016,nan"
8917,135569,Star Trek Beyond ,"Action|Adventure|Sci-Fi,2016,nan"
8918,135777,Golmaal ,"Children|Comedy,2006,nan"
8919,135787,Bruce Lee: A Warrior's Journey ,"Documentary,2000,nan"
8920,135803,Five Element Ninjas ,"Action,1982,nan"
8921,135815,The Magnificent Ruffians ,"Action|Drama,1979,nan"
8922,135861,Ted 2 ,"Comedy,2015,nan"
8923,135885,Absolutely Anything ,"Comedy|Sci-Fi,2015,nan"
8924,135887,Minions ,"Adventure|Animation|Children|Comedy,2015,nan"
8925,135937,The Silence of the Hams ,"Comedy|Thriller,1994,nan"
8926,136012,Bloodsport III ,"Action|Thriller,1996,nan"
8927,136016,The Good Dinosaur ,"Adventure|Animation|Children|Comedy|Fantasy,2015,nan"
8928,136018,Black Mass ,"Crime|Drama,2015,nan"
8929,136020,Spectre ,"Action|Adventure|Crime,2015,nan"
8930,136024,The Professional: Golgo 13 ,"Action|Animation|Crime,1983,nan"
8931,136297,Mortal Kombat: The Journey Begins ,"Action|Animation,1995,nan"
8932,136305,Sharknado 3: Oh Hell No! ,"Horror|Sci-Fi,2015,nan"
8933,136341,Scooby-Doo! and the Samurai Sword ,"Animation|Children|Comedy,2009,nan"
8934,136353,Scooby-Doo! and the Loch Ness Monster ,"Animation|Children|Comedy,2004,nan"
8935,136355,Big Top Scooby-Doo! ,"Animation|Children|Comedy,2012,nan"
8936,136359,Scooby-Doo Goes Hollywood ,"Animation|Children|Comedy,1979,nan"
8937,136443,Gabriel Iglesias: Hot and Fluffy ,"Comedy,2007,nan"
8938,136445,George Carlin: Back in Town ,"Comedy,1996,nan"
8939,136447,George Carlin: You Are All Diseased ,"Comedy,1999,nan"
8940,136449,Ghost in the Shell 2.0 ,"Action|Animation|Sci-Fi,2008,nan"
8941,136469,Larry David: Curb Your Enthusiasm ,"Comedy,1999,nan"
8942,136471,Kevin Hart: Laugh at My Pain ,"Comedy|Documentary,2011,nan"
8943,136503,Tom and Jerry: Shiver Me Whiskers ,"Animation|Children|Comedy,2006,nan"
8944,136511,Jeff Dunham: All Over the Map ,"Comedy,2014,nan"
8945,136540,The FP ,"Comedy,2012,nan"
8946,136556,Kung Fu Panda: Secrets of the Masters ,"Animation|Children,2011,nan"
8947,136562,Steve Jobs ,"Drama,2015,nan"
8948,136564,Macbeth ,"Drama,2015,nan"
8949,136598,Vacation ,"Adventure|Comedy,2015,nan"
8950,136602,Creep ,"Horror|Thriller,2014,nan"
8951,136654,The Face of an Angel ,"Drama,2015,nan"
8952,136664,Wild Horses ,"Crime|Drama,2015,nan"
8953,136666,Search Party ,"Comedy,2014,nan"
8954,136778,The Squeeze ,"Comedy|Drama,2015,nan"
8955,136786,Careful What You Wish For ,"Thriller,2015,nan"
8956,136800,Robot Overlords ,"Action|Adventure|Sci-Fi,2014,nan"
8957,136816,Bad Asses on the Bayou ,"Action|Comedy,2015,nan"
8958,136834,The Eye: Infinity ,"Horror,2005,nan"
8959,136838,Kiss me Kismet ,"Comedy|Romance,2006,nan"
8960,136840,Da geht noch was! ,"Comedy|Drama|Romance,2013,nan"
8961,136850,Villain ,"Crime|Drama|Thriller,1971,nan"
8962,136859,The Lovers ,"Action|Adventure|Romance|Sci-Fi,2015,nan"
8963,136864,Batman v Superman: Dawn of Justice ,"Action|Adventure|Fantasy|Sci-Fi,2016,action, Action|Adventure|Fantasy|Sci-Fi,2016,batman, Action|Adventure|Fantasy|Sci-Fi,2016,ben affleck, Action|Adventure|Fantasy|Sci-Fi,2016,dark, Action|Adventure|Fantasy|Sci-Fi,2016,dc comics, Action|Adventure|Fantasy|Sci-Fi,2016,Gal Gadot, Action|Adventure|Fantasy|Sci-Fi,2016,superhero, Action|Adventure|Fantasy|Sci-Fi,2016,superman, Action|Adventure|Fantasy|Sci-Fi,2016,wonderwoman"
8964,136912,God Loves Caviar ,"Adventure,2012,nan"
8965,136958,Mortuary ,"Horror,1983,nan"
8966,137218,April Morning ,"Drama,1988,nan"
8967,137337,Amy ,"Documentary,2015,nan"
8968,137345,That Demon Within ,"Crime|Thriller,2014,nan"
8969,137517,Carnival Magic ,"Drama|Fantasy,1981,nan"
8970,137595,Magic Mike XXL ,"Comedy|Drama,2015,nan"
8971,137857,The Jungle Book ,"Adventure|Drama|Fantasy,2016,nan"
8972,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,"Action|Adventure|Animation,1993,nan"
8973,137863,Dragon Ball Z: Resurrection of F ,"Action|Adventure|Animation|Fantasy,2015,nan"
8974,138036,The Man from U.N.C.L.E. ,"Action|Adventure|Comedy,2015,slick, Action|Adventure|Comedy,2015,stylish"
8975,138186,Sorrow ,"Crime|Drama|Horror,2015,nan"
8976,138204,7 Days in Hell ,"Comedy,2015,nan"
8977,138208,The Walk ,"Adventure|Drama|Thriller,2015,nan"
8978,138210,13 Hours ,"Drama,2016,nan"
8979,138396,There Will Come a Day ,"Comedy|Drama,2013,nan"
8980,138546,The Opposite Sex ,"Comedy,2014,nan"
8981,138610,The Gallows ,"Horror|Thriller,2015,nan"
8982,138632,Tokyo Tribe ,"Action|Crime|Drama|Sci-Fi,2014,nan"
8983,138702,Feast ,"Animation|Children|Comedy|Drama|Romance,2014,nan"
8984,138798,Joe Dirt 2: Beautiful Loser ,"Comedy,2015,nan"
8985,138835,Return to Treasure Island ,"Adventure|Animation|Comedy,1988,nan"
8986,138966,Nasu: Summer in Andalusia ,"Animation,2003,nan"
8987,139052,Dark Places ,"Drama|Mystery|Thriller,2015,nan"
8988,139130,Afro Samurai ,"Action|Adventure|Animation|Drama|Fantasy,2007,nan"
8989,139157,Massu Engira Maasilamani ,"Comedy|Horror|Thriller,2015,nan"
8990,139385,The Revenant ,"Adventure|Drama,2015,leonardo DiCarpio, Adventure|Drama,2015,survival, Adventure|Drama,2015,tom hardy, Adventure|Drama,2015,visually appealing, Adventure|Drama,2015,cinematography, Adventure|Drama,2015,visually appealing, Adventure|Drama,2015,Visually Striking"
8991,139415,Irrational Man ,"Crime|Drama,2015,nan"
8992,139511,Exte: Hair Extensions ,"Horror,2007,nan"
8993,139640,Ooops! Noah is Gone... ,"Animation,2015,nan"
8994,139642,Southpaw ,"Action|Drama,2015,nan"
8995,139644,Sicario ,"Crime|Drama|Mystery,2015,atmospheric, Crime|Drama|Mystery,2015,tension"
8996,139655,Goodnight Mommy ,"Drama|Fantasy|Horror|Thriller,Ich seh ich seh (2014,nan"
8997,139717,10 Cent Pistol ,"Crime|Thriller,2015,nan"
8998,139747,Before We Go ,"Romance,2014,nan"
8999,139855,Anomalisa ,"Animation|Comedy|Fantasy,2015,nan"
9000,139857,Colonia ,"Thriller,2016,nan"
9001,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers ,"Action|Animation|Sci-Fi|Thriller,2013,nan"
9002,139915,How to Make Love Like an Englishman ,"Comedy|Romance,2014,nan"
9003,139994,Fracchia contro Dracula ,"Comedy|Horror,1985,nan"
9004,140016,Always Watching: A Marble Hornets Story ,"Horror,2015,nan"
9005,140038,Madly in Love ,"Comedy,1981,nan"
9006,140110,The Intern ,"Comedy,2015,nan"
9007,140133,Hollywood Chainsaw Hookers ,"Comedy|Horror,1988,nan"
9008,140162,Love ,"Drama|Romance,2015,nan"
9009,140174,Room ,"Drama,2015,moving, Drama,2015,touching"
9010,140237,The Runner ,"Drama,2015,nan"
9011,140247,The Gift ,"Drama|Horror,2015,nan"
9012,140265,George Carlin: Jammin' in New York ,"Comedy,1992,nan"
9013,140267,The Witch ,"Horror,2015,nan"
9014,140289,Men & Chicken ,"Comedy|Drama,2015,nan"
9015,140301,The Escort ,"Comedy|Romance,2015,nan"
9016,140359,Doctor Who: The Waters of Mars ,"Adventure|Children|Sci-Fi,2009,nan"
9017,140481,"Family Guy Presents: Something, Something, Something, Dark Side ","Animation|Comedy|Sci-Fi,2009,nan"
9018,140523,"Visit, The ","Comedy|Horror,2015,nan"
9019,140525,Secret in Their Eyes ,"Crime|Drama|Mystery,2015,nan"
9020,140541,The Electric Hotel ,"Animation|Comedy|Sci-Fi,1908,nan"
9021,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail ,"Comedy|Documentary,2015,nan"
9022,140627,Battle For Sevastopol ,"Drama|Romance|War,2015,nan"
9023,140711,American Ultra ,"Action|Comedy|Sci-Fi|Thriller,2015,nan"
9024,140715,Straight Outta Compton ,"Drama,2015,nan"
9025,140725,Cop Car ,"Crime|Thriller,2015,nan"
9026,140737,The Lost Room ,"Action|Fantasy|Mystery,2006,nan"
9027,140816,Tangerine ,"Comedy|Drama,2015,nan"
9028,140850,Every Secret Thing ,"Crime|Drama|Mystery|Thriller,2014,nan"
9029,140852,964 Pinocchio ,"Horror|Sci-Fi,1991,nan"
9030,140928,Joy ,"Comedy|Drama,2015,nan"
9031,140956,Ready Player One,"Action|Sci-Fi|Thriller,None,nan"
9032,141004,Victor Frankenstein ,"Drama|Horror|Sci-Fi,2015,nan"
9033,141131,Guardians ,"(no genres listed),2016,nan"
9034,141400,Invincible Shaolin ,"Action,1978,nan"
9035,141408,Scouts Guide to the Zombie Apocalypse ,"Action|Comedy|Horror,2015,nan"
9036,141422,Suffragette ,"Drama,2015,nan"
9037,141513,Fort Tilden ,"Comedy,2014,nan"
9038,141544,Turbo Kid ,"Action|Adventure|Sci-Fi,2015,nan"
9039,141646,The Unauthorized Saved by the Bell Story ,"Comedy|Drama,2014,nan"
9040,141668,War Room ,"Drama,2015,nan"
9041,141688,Legend ,"Crime|Thriller,2015,nan"
9042,141718,Deathgasm ,"Comedy|Horror,2015,nan"
9043,141749,The Danish Girl ,"Drama,2015,nan"
9044,141799,Cooties ,"Comedy|Horror,2015,nan"
9045,141810,Autumn Marathon ,"Comedy|Drama,1979,nan"
9046,141816,12 Chairs ,"Adventure|Comedy,1976,nan"
9047,141818,Ordinary Miracle ,"Comedy|Drama|Fantasy|Romance,1978,nan"
9048,141820,Old Men: Robbers ,"Comedy,1971,nan"
9049,141830,Unbelievable Adventures of Italians in Russia ,"Adventure|Comedy,1974,nan"
9050,141836,It Can't Be! ,"Comedy,1975,nan"
9051,141844,12 Chairs ,"Adventure|Comedy,1971,nan"
9052,141846,Steve Jobs: The Man in the Machine ,"Documentary,2015,nan"
9053,141866,Green Room ,"(no genres listed),2015,nan"
9054,141890,Beasts of No Nation ,"Drama|War,2015,Moving"
9055,141928,Bloodsucking Bastards ,"Comedy|Horror,2015,nan"
9056,141994,Saving Christmas ,"Children|Comedy,2014,nan"
9057,142020,Oscar ,"Comedy,1967,nan"
9058,142056,Iron Man & Hulk: Heroes United ,"Action|Adventure|Animation,2013,nan"
9059,142074,Knock Knock ,"Crime|Horror|Thriller,2015,nan"
9060,142115,The Blue Planet ,"Documentary,2001,nan"
9061,142196,Cornered! ,"Comedy|Horror,2009,nan"
9062,142222,Demolition ,"Drama,2016,nan"
9063,142366,Cigarette Burns ,"Horror|Thriller,2005,nan"
9064,142372,Our Brand Is Crisis ,"Comedy|Drama,2015,nan"
9065,142420,High Rise ,"Action|Drama|Sci-Fi,2015,nan"
9066,142422,The Night Before ,"Comedy,2015,nan"
9067,142424,Into the Forest ,"Drama|Sci-Fi,2015,nan"
9068,142444,The Editor ,"Comedy|Horror|Mystery,2015,nan"
9069,142448,Everest ,"Adventure|Drama|Thriller,2015,nan"
9070,142456,The Brand New Testament ,"(no genres listed),2015,nan"
9071,142488,Spotlight ,"Thriller,2015,nan"
9072,142507,Pawn Sacrifice ,"Drama,2015,nan"
9073,142509,Hardcore Henry ,"Action|Adventure|Sci-Fi,2015,nan"
9074,142536,Burnt ,"Drama,2015,nan"
9075,142550,Ryuzo and the Seven Henchmen ,"Action|Comedy,2015,nan"
9076,142558,If I Were a Rich Man ,"Comedy,2002,nan"
9077,142598,Last Shift ,"Horror,2014,nan"
9078,142602,"F*ck You, Goethe 2 ","Comedy,2015,nan"
9079,142831,Garam Masala ,"Comedy,2005,nan"
9080,142961,Life Eternal ,"Comedy|Crime|Thriller,2015,nan"
9081,142997,Hotel Transylvania 2 ,"Animation|Comedy,2015,nan"
9082,143001,Anti-Social ,"Crime,2015,nan"
9083,143031,Jump In! ,"Comedy|Drama|Romance,2007,nan"
9084,143245,The Little Prince ,"Animation|Fantasy,2015,nan"
9085,143255,Narcopolis ,"Mystery|Sci-Fi|Thriller,2014,nan"
9086,143257,Ashby ,"Comedy|Drama,2015,nan"
9087,143355,Wonder Woman ,"Action|Adventure|Fantasy,2017,nan"
9088,143365,The Circle ,"Drama|Sci-Fi|Thriller,2016,nan"
9089,143367,Silence ,"Drama|Thriller,2016,contemplative, Drama|Thriller,2016,philosophical, Drama|Thriller,2016,thought-provoking, Drama|Thriller,2016,tragic"
9090,143385,Bridge of Spies ,"Drama|Thriller,2015,nan"
9091,143410,Hyena Road,"(no genres listed),None,nan"
9092,143458,The Great Hypnotist ,"Drama|Mystery|Thriller,2014,nan"
9093,143472,Into the Grizzly Maze ,"Action|Horror|Thriller,2015,nan"
9094,143511,Human ,"Documentary,2015,nan"
9095,143525,Chasuke's Journey ,"Comedy|Drama,2015,nan"
9096,143559,L.A. Slasher ,"Comedy|Crime|Fantasy,2015,nan"
9097,143859,"Hail, Caesar! ","Comedy,2016,nan"
9098,143896,How To Change The World ,"Documentary,2015,nan"
9099,143969,Er ist wieder da ,"Comedy,2015,nan"
9100,144210,Just Eat It: A Food Waste Story ,"Documentary,2014,dumpster diving, Documentary,2014,Sustainability"
9101,144222,Bros Before Hos ,"Comedy,2013,nan"
9102,144262,Slow Learners ,"Comedy|Romance,2015,nan"
9103,144352,Unforgiven ,"Action|Crime|Drama,2013,nan"
9104,144478,"Sex, Drugs & Taxation ","Comedy|Drama,2013,nan"
9105,144522,Sky High ,"Action|Horror|Thriller,2003,nan"
9106,144606,Confessions of a Dangerous Mind ,"Comedy|Crime|Drama|Romance|Thriller,2002,nan"
9107,144620,Goosebumps ,"Adventure|Comedy|Horror,2015,nan"
9108,144714,The Perfect Guy ,"Drama|Thriller,2015,nan"
9109,144716,Rock the Kasbah ,"Comedy,2015,nan"
9110,144734,Freaks of Nature ,"Comedy|Horror|Sci-Fi,2015,nan"
9111,144976,Bone Tomahawk ,"Horror|Western,2015,nan"
9112,145080,Extraordinary Tales ,"Animation|Horror|Mystery,2015,nan"
9113,145150,The Dressmaker ,"Comedy|Drama|Thriller,2015,nan"
9114,145283,Nowitzki: The Perfect Shot ,"Documentary,2014,nan"
9115,145418,Trumbo ,"Drama,2015,nan"
9116,145491,Our Lips Are Sealed ,"Children|Comedy|Drama,2000,nan"
9117,145724,Idaho Transfer ,"Sci-Fi,1973,nan"
9118,145745,Witch Hunt ,"Crime|Drama,1999,nan"
9119,145839,Concussion ,"Drama,2015,nan"
9120,145935,"Peanuts Movie, The ","Adventure|Animation|Children|Comedy,2015,nan"
9121,145951,Bloodsport: The Dark Kumite ,"Action|Thriller,1999,nan"
9122,145994,Formula of Love ,"Comedy,1984,nan"
9123,146024,A Man from Boulevard des Capucines ,"Comedy|Romance|Western,1987,nan"
9124,146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles ,"Crime|Mystery,1981,nan"
9125,146210,Blue Mountain State: The Rise of Thadland ,"Comedy,2015,nan"
9126,146244,Dil To Pagal Hai ,"Comedy|Drama|Romance,1997,nan"
9127,146309,The Boy and the Beast ,"Action|Adventure|Animation,2015,nan"
9128,146656,Creed ,"Drama,2015,nan"
9129,146662,Dragons: Gift of the Night Fury ,"Adventure|Animation|Comedy,2011,nan"
9130,146682,Twinsters ,"Documentary,2015,nan"
9131,146684,Cosmic Scrat-tastrophe ,"Animation|Children|Comedy,2015,nan"
9132,146688,Solace ,"Fantasy|Mystery|Thriller,2015,nan"
9133,146730,Lost in the Sun ,"Action|Drama|Thriller,2015,nan"
9134,146986,Le Maître d'école ,"Comedy,1981,nan"
9135,147002,Eros ,"Drama|Romance,2004,nan"
9136,147142,Those Happy Days ,"Children|Comedy,2006,nan"
9137,147196,The Girls ,"Comedy|Romance,1961,nan"
9138,147250,The Adventures of Sherlock Holmes and Doctor Watson,"(no genres listed),None,nan"
9139,147282,What Men Still Talk About ,"Comedy,2011,nan"
9140,147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra ,"Crime|Mystery,1983,nan"
9141,147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches ,"Crime|Mystery,1986,nan"
9142,147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers ,"Crime|Mystery,1980,nan"
9143,147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature ,"Crime,1979,nan"
9144,147330,Sherlock Holmes and Dr. Watson: Acquaintance ,"Crime,1979,nan"
9145,147372,Doctor Who: Last Christmas ,"Adventure|Drama|Fantasy|Sci-Fi,2014,nan"
9146,147374,"Doctor Who: The Doctor, the Widow and the Wardrobe ","Adventure|Drama,2011,nan"
9147,147376,Doctor Who: A Christmas Carol ,"Sci-Fi,2010,nan"
9148,147378,Doctor Who: Planet of the Dead ,"Adventure|Children|Drama|Sci-Fi,2009,nan"
9149,147380,Doctor Who: The Next Doctor ,"Adventure|Children|Drama|Sci-Fi,2008,nan"
9150,147382,Doctor Who: Voyage Of The Damned ,"Action|Sci-Fi,2007,nan"
9151,147384,Doctor Who: The Runaway Bride ,"Sci-Fi,2007,nan"
9152,147410,A Perfect Day ,"Comedy|Drama,2015,nan"
9153,147657,Masked Avengers ,"Action,1981,nan"
9154,147662,Return of the One-Armed Swordsman ,"Action|Adventure,1969,nan"
9155,147936,The Lord's Lantern in Budapest ,"Comedy|Drama,1999,nan"
9156,148166,Hitchcock/Truffaut ,"Documentary,2015,nan"
9157,148172,The 5th Wave ,"Adventure|Sci-Fi|Thriller,2016,nan"
9158,148238,A Very Murray Christmas ,"Comedy,2015,nan"
9159,148424,Chi-Raq ,"Comedy|Drama,2015,nan"
9160,148482,Truth ,"Drama,2015,nan"
9161,148592,Just Jim ,"Comedy,2015,nan"
9162,148626,"Big Short, The ","Drama,2015,funny, Drama,2015,interesting, Drama,2015,Witty"
9163,148632,Applesauce ,"Comedy,2015,nan"
9164,148652,The Ridiculous 6 ,"Comedy|Western,2015,nan"
9165,148667,John Mulaney: The Comeback Kid ,"Comedy,2015,nan"
9166,148671,Saw ,"Crime|Horror,2003,nan"
9167,148675,North Pole: Open For Christmas ,"Children|Fantasy,2015,nan"
9168,148709,Mojave ,"Thriller,2015,nan"
9169,148775,Wizards of Waverly Place: The Movie ,"Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,2009,nan"
9170,148881,World of Tomorrow ,"Animation|Comedy,2015,Existential, Animation|Comedy,2015,surreal"
9171,148888,Zoolander 2 ,"Comedy,2016,nan"
9172,148956,How to Be Single ,"Comedy|Romance,2016,nan"
9173,148978,Blue Exorcist: The Movie ,"Animation|Fantasy|Horror|Mystery,2012,nan"
9174,148982,Devil Dog: The Hound of Hell ,"Horror,1978,nan"
9175,149011,He Never Died ,"Comedy|Drama|Horror,2015,nan"
9176,149144,Parasyte: Part 1 ,"Horror|Sci-Fi,2014,nan"
9177,149146,Parasyte: Part 2 ,"Horror|Sci-Fi,2015,nan"
9178,149330,A Cosmic Christmas ,"(no genres listed),1977,nan"
9179,149334,Nocturnal Animals,"Drama|Thriller,None,nan"
9180,149350,Lumberjack Man ,"Comedy|Horror,2015,nan"
9181,149352,Daddy's Home ,"Comedy,2015,nan"
9182,149354,Sisters ,"Children|Comedy,2015,nan"
9183,149380,'Tis the Season for Love ,"Romance,2015,nan"
9184,149406,Kung Fu Panda 3 ,"Action|Adventure|Animation,2016,nan"
9185,149508,Spellbound ,"Comedy|Romance,2011,nan"
9186,149566,Unicorn City ,"Comedy|Romance,2012,nan"
9187,149590,Standoff ,"Thriller,2016,nan"
9188,149612,Swelter ,"Action|Drama|Thriller,2014,nan"
9189,149830,Pride and Prejudice and Zombies ,"Comedy|Horror|Romance|Thriller,2016,nan"
9190,149902,Garm Wars: The Last Druid ,"Action|Sci-Fi|Thriller,2014,nan"
9191,150254,The Devil's Candy ,"Horror,2015,nan"
9192,150401,Close Range ,"Action|Crime,2015,nan"
9193,150548,Sherlock: The Abominable Bride ,"Action|Crime|Drama|Mystery|Thriller,2016,nan"
9194,150554,The Love Bug ,"Adventure|Children|Comedy|Fantasy,1997,nan"
9195,150596,Doctor Who: The Husbands of River Song ,"Comedy|Drama|Sci-Fi,2015,nan"
9196,150604,Moonwalkers ,"Comedy,2015,nan"
9197,150696,Tomorrow ,"Documentary,2015,nan"
9198,150993,Anacleto: Agente secreto ,"Action|Comedy,2015,nan"
9199,151311,Wiener-Dog ,"Comedy,2016,nan"
9200,151315,Ride Along 2 ,"Action|Comedy,2016,nan"
9201,151317,Maggie's Plan ,"Comedy,2015,nan"
9202,151455,Eddie the Eagle ,"Comedy,2016,nan"
9203,151479,The Flash 2 - Revenge of the Trickster ,"Action|Fantasy|Sci-Fi,1991,nan"
9204,151501,Exposed ,"Drama,2016,nan"
9205,151557,Stonewall ,"Drama,2015,nan"
9206,151559,Frankenstein ,"Horror|Thriller,2015,nan"
9207,151653,Welcome to Happiness ,"Comedy|Drama|Fantasy,2015,nan"
9208,151687,Risen ,"Children|Drama,2016,nan"
9209,151695,The Survivalist ,"Drama|Sci-Fi|Thriller,2015,nan"
9210,151739,Dirty Grandpa ,"Comedy,2016,nan"
9211,151745,Reptilicus ,"Horror|Sci-Fi,1961,nan"
9212,151759,Requiem for the American Dream ,"Documentary,2015,nan"
9213,151763,Death Note Rewrite: Genshisuru Kami ,"Mystery,2007,nan"
9214,151769,Three from Prostokvashino ,"Animation,1978,nan"
9215,151777,The Finest Hours ,"Drama|Thriller,2016,nan"
9216,151781,Ghost in the Shell: Solid State Society ,"Action|Animation|Crime|Sci-Fi|Thriller,2006,nan"
9217,152037,Grease Live ,"(no genres listed),2016,nan"
9218,152063,Gods of Egypt ,"Adventure|Fantasy,2016,nan"
9219,152065,Embrace of the Serpent ,"Adventure|Drama,2016,nan"
9220,152071,Race ,"Drama,2016,nan"
9221,152077,10 Cloverfield Lane ,"Thriller,2016,creepy, Thriller,2016,suspense"
9222,152079,London Has Fallen ,"Action|Crime|Thriller,2016,nan"
9223,152081,Zootopia ,"Action|Adventure|Animation|Children|Comedy,2016,nan"
9224,152083,Whiskey Tango Foxtrot ,"Comedy|War,2016,nan"
9225,152085,Desierto ,"Drama,2016,nan"
9226,152091,The Brothers Grimsby ,"Comedy,2016,nan"
9227,152105,Dad's Army ,"Comedy,1971,nan"
9228,152173,Michael Jackson's Thriller ,"Horror,1983,nan"
9229,152270,The Wait ,"Drama,2015,nan"
9230,152284,War and Peace ,"Drama|Romance,2016,nan"
9231,152372,Southbound ,"Horror,2016,nan"
9232,152591,Ip Man 3 ,"Action,2015,nan"
9233,152658,Santa's Little Helper ,"Children,2015,nan"
9234,152711,Who Killed Chea Vichea? ,"Documentary,2010,Cambodia, Documentary,2010,crime, Documentary,2010,human rights, Documentary,2010,murder, Documentary,2010,procedural"
9235,152970,Hunt for the Wilderpeople ,"Adventure|Comedy,2016,nan"
9236,153070,Rabbits ,"Comedy|Drama|Fantasy,2002,nightmare"
9237,153236,Genius Party ,"Animation,2007,nan"
9238,153386,Long Live Ghosts! ,"Children|Comedy|Fantasy,1977,nan"
9239,153408,Tears for Sale ,"Comedy|Drama|Fantasy,2008,nan"
9240,154065,Dad's Army ,"Comedy,2016,nan"
9241,154358,The Barkley Marathons: The Race That Eats Its Young ,"Documentary,2015,nan"
9242,154975,Merci Patron ! ,"Comedy|Documentary,2016,nan"
9243,155064,The Neon Demon ,"Drama|Horror|Mystery,2016,nan"
9244,155168,Fraktus ,"Comedy,2012,nan"
9245,155288,Eye in the Sky ,"Drama|Thriller|War,2016,suspense, Drama|Thriller|War,2016,thought-provoking"
9246,155358,Camino ,"Action|Adventure|Thriller,2016,nan"
9247,155509,Mr. Right ,"Action|Comedy|Romance,2016,nan"
9248,155589,Noin 7 veljestä ,"(no genres listed),1968,nan"
9249,155659,Florence Foster Jenkins ,"Comedy|Drama,2016,nan"
9250,155743,My Big Fat Greek Wedding 2 ,"Comedy,2016,nan"
9251,155774,Neon Bull ,"Adventure,2015,nan"
9252,155812,Get a Job ,"Comedy,2016,nan"
9253,155820,Keanu ,"Comedy,2016,nan"
9254,155892,Me Him Her ,"Comedy,2015,nan"
9255,156025,Ice Age: The Great Egg-Scapade ,"Adventure|Animation|Children|Comedy,2016,nan"
9256,156371,Everybody Wants Some ,"Comedy,2016,80's"
9257,156387,Sing Street ,"Drama,2016,nan"
9258,156553,Zoom ,"Animation|Comedy|Drama,2015,nan"
9259,156605,Paterson,"(no genres listed),None,quirky, (no genres listed),None,sweet, (no genres listed),None,understated"
9260,156607,The Huntsman Winter's War ,"Action|Adventure|Drama|Fantasy,2016,nan"
9261,156609,Neighbors 2: Sorority Rising ,"Comedy,2016,nan"
9262,156675,Project X ,"Mystery|Sci-Fi,1968,nan"
9263,156706,The Trust ,"Crime|Thriller,2016,nan"
9264,156726,Hush ,"Thriller,2016,nan"
9265,156781,Jimmy Carr: Telling Jokes ,"Comedy,2009,nan"
9266,156783,Jimmy Carr: Making People Laugh ,"Comedy,2010,nan"
9267,157108,Texas - Doc Snyder hält die Welt in Atem ,"Comedy|Western,1993,nan"
9268,157110,00 Schneider - Jagd auf Nihil Baxter ,"Comedy|Crime,1994,nan"
9269,157122,The Man Who Knew Infinity ,"Drama,2016,nan"
9270,157130,Despite the Falling Snow ,"Drama|Romance|Thriller,2016,nan"
9271,157172,Wizards of the Lost Kingdom II ,"Action|Fantasy,1989,nan"
9272,157200,Money Monster ,"Drama|Thriller,2016,nan"
9273,157270,Barbershop: The Next Cut ,"Comedy,2016,nan"
9274,157296,Finding Dory ,"Adventure|Animation|Comedy,2016,nan"
9275,157312,The Boss ,"Comedy,2016,nan"
9276,157340,The Angry Birds Movie ,"Animation|Comedy,2016,nan"
9277,157369,Bakuman ,"Comedy|Drama,2015,nan"
9278,157407,I Am Wrath ,"Action|Crime|Drama|Thriller,2016,nan"
9279,157432,Precious Cargo ,"Action|Crime,2016,nan"
9280,157699,Snowden ,"Drama|Thriller,2016,nan"
9281,157775,Tenchi Muyô! In Love ,"Animation|Comedy,1996,nan"
9282,157865,Ratchet & Clank ,"Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016,nan"
9283,158022,Kicking Off ,"Comedy,2016,nan"
9284,158027,SORI: Voice from the Heart ,"Drama|Sci-Fi,2016,nan"
9285,158035,Gintama: The Final Chapter - Be Forever Yorozuya ,"Action|Animation|Comedy,2013,nan"
9286,158238,The Nice Guys ,"Crime|Mystery|Thriller,2016,nan"
9287,158254,Kindergarten Cop 2 ,"Action|Comedy,2016,nan"
9288,158388,Buck Rogers in the 25th Century ,"Sci-Fi,1979,nan"
9289,158398,World of Glory ,"Comedy,1991,nan"
9290,158402,The Crew ,"Action,2016,nan"
9291,158528,The Shallows ,"Drama|Thriller,2016,nan"
9292,158721,Gen-X Cops ,"Action|Comedy|Thriller,1999,nan"
9293,158783,The Handmaiden ,"Drama|Romance|Thriller,2016,nan"
9294,158813,Alice Through the Looking Glass ,"Adventure|Children|Fantasy,2016,nan"
9295,158830,The BFG ,"Children|Fantasy,2016,nan"
9296,158842,My Scientology Movie ,"Documentary,2016,nan"
9297,158872,Sausage Party ,"Animation|Comedy,2016,Crude humor, Animation|Comedy,2016,mindfuck, Animation|Comedy,2016,sarcasm, Animation|Comedy,2016,satire, Animation|Comedy,2016,Vulgar"
9298,158874,Karate Bullfighter ,"Action|Drama,1975,nan"
9299,158882,All Yours ,"Comedy|Drama|Romance,2016,nan"
